Year,yield(t/ha),State,County
1986,2.02272,NEBRASKA,PERKINS
1985,2.29152,NEBRASKA,PERKINS
1984,2.36544,NEBRASKA,PERKINS
1983,2.13696,NEBRASKA,PERKINS
1982,2.2848,NEBRASKA,PERKINS
2020,3.9648,NEBRASKA,RED WILLOW
2016,4.4016,NEBRASKA,RED WILLOW
2015,4.21344,NEBRASKA,RED WILLOW
2014,4.14624,NEBRASKA,RED WILLOW
2013,3.1584,NEBRASKA,RED WILLOW
2012,3.52128,NEBRASKA,RED WILLOW
2011,3.48768,NEBRASKA,RED WILLOW
2010,4.11936,NEBRASKA,RED WILLOW
2009,4.5696,NEBRASKA,RED WILLOW
2008,4.0992,NEBRASKA,RED WILLOW
2007,3.95136,NEBRASKA,RED WILLOW
2006,3.78336,NEBRASKA,RED WILLOW
2005,3.3264,NEBRASKA,RED WILLOW
2004,2.88288,NEBRASKA,RED WILLOW
2003,3.64896,NEBRASKA,RED WILLOW
2002,3.16512,NEBRASKA,RED WILLOW
2001,3.36,NEBRASKA,RED WILLOW
2000,2.6544,NEBRASKA,RED WILLOW
1999,3.4272,NEBRASKA,RED WILLOW
1998,3.35328,NEBRASKA,RED WILLOW
1997,3.17184,NEBRASKA,RED WILLOW
1996,3.7296,NEBRASKA,RED WILLOW
1995,2.66112,NEBRASKA,RED WILLOW
1994,3.2256,NEBRASKA,RED WILLOW
1993,2.5536,NEBRASKA,RED WILLOW
1992,2.33184,NEBRASKA,RED WILLOW
1991,2.77536,NEBRASKA,RED WILLOW
1990,2.84256,NEBRASKA,RED WILLOW
1989,2.64096,NEBRASKA,RED WILLOW
1988,2.19072,NEBRASKA,RED WILLOW
1987,2.64768,NEBRASKA,RED WILLOW
1986,1.90176,NEBRASKA,RED WILLOW
1985,2.37888,NEBRASKA,RED WILLOW
1984,1.95552,NEBRASKA,RED WILLOW
1983,1.82784,NEBRASKA,RED WILLOW
1982,2.37216,NEBRASKA,RED WILLOW
1981,2.43936,NEBRASKA,RED WILLOW
1980,1.90176,NEBRASKA,RED WILLOW
2016,4.2,NEBRASKA,OTHER (COMBINED) COUNTIES
2015,4.0992,NEBRASKA,OTHER (COMBINED) COUNTIES
2014,3.53472,NEBRASKA,OTHER (COMBINED) COUNTIES
2013,3.89088,NEBRASKA,OTHER (COMBINED) COUNTIES
2011,3.37344,NEBRASKA,OTHER (COMBINED) COUNTIES
2008,3.6288,NEBRASKA,OTHER (COMBINED) COUNTIES
1997,3.04416,NEBRASKA,OTHER (COMBINED) COUNTIES
1996,2.6544,NEBRASKA,OTHER (COMBINED) COUNTIES
1995,2.12352,NEBRASKA,OTHER (COMBINED) COUNTIES
1994,2.98368,NEBRASKA,OTHER (COMBINED) COUNTIES
2021,4.77792,NEBRASKA,ADAMS
2020,4.2336,NEBRASKA,ADAMS
2019,4.19328,NEBRASKA,ADAMS
2018,4.4352,NEBRASKA,ADAMS
2017,4.44864,NEBRASKA,ADAMS
2016,4.38144,NEBRASKA,ADAMS
2015,4.4352,NEBRASKA,ADAMS
2014,3.75648,NEBRASKA,ADAMS
2013,3.8304,NEBRASKA,ADAMS
2012,3.81696,NEBRASKA,ADAMS
2011,4.41504,NEBRASKA,ADAMS
2010,3.95808,NEBRASKA,ADAMS
2009,3.864,NEBRASKA,ADAMS
2008,3.7968,NEBRASKA,ADAMS
2007,3.72288,NEBRASKA,ADAMS
2006,3.92448,NEBRASKA,ADAMS
2005,3.97824,NEBRASKA,ADAMS
2004,3.4608,NEBRASKA,ADAMS
2003,3.3936,NEBRASKA,ADAMS
2002,3.03744,NEBRASKA,ADAMS
2001,3.53472,NEBRASKA,ADAMS
2000,3.11136,NEBRASKA,ADAMS
1999,3.40704,NEBRASKA,ADAMS
1998,3.14496,NEBRASKA,ADAMS
1997,3.09792,NEBRASKA,ADAMS
1996,3.53472,NEBRASKA,ADAMS
1995,2.84928,NEBRASKA,ADAMS
1994,3.24576,NEBRASKA,ADAMS
1993,2.86944,NEBRASKA,ADAMS
1992,2.7888,NEBRASKA,ADAMS
1991,2.4528,NEBRASKA,ADAMS
1990,2.80896,NEBRASKA,ADAMS
1989,2.98368,NEBRASKA,ADAMS
1988,2.63424,NEBRASKA,ADAMS
1987,2.95008,NEBRASKA,ADAMS
1986,2.74848,NEBRASKA,ADAMS
1985,2.5536,NEBRASKA,ADAMS
1984,2.34528,NEBRASKA,ADAMS
1983,2.54688,NEBRASKA,ADAMS
1982,2.73504,NEBRASKA,ADAMS
1981,2.99712,NEBRASKA,ADAMS
1980,2.42592,NEBRASKA,ADAMS
2021,4.79808,NEBRASKA,FRANKLIN
2020,4.01184,NEBRASKA,FRANKLIN
2016,4.07904,NEBRASKA,FRANKLIN
2015,3.8304,NEBRASKA,FRANKLIN
2014,3.61536,NEBRASKA,FRANKLIN
2013,3.17184,NEBRASKA,FRANKLIN
2012,3.2928,NEBRASKA,FRANKLIN
2011,4.03872,NEBRASKA,FRANKLIN
2010,3.8304,NEBRASKA,FRANKLIN
2009,3.8976,NEBRASKA,FRANKLIN
2008,3.696,NEBRASKA,FRANKLIN
2007,3.72288,NEBRASKA,FRANKLIN
2006,3.64896,NEBRASKA,FRANKLIN
2005,3.70944,NEBRASKA,FRANKLIN
2004,3.35328,NEBRASKA,FRANKLIN
2003,3.37344,NEBRASKA,FRANKLIN
2002,3.03744,NEBRASKA,FRANKLIN
2001,3.34656,NEBRASKA,FRANKLIN
2000,3.07104,NEBRASKA,FRANKLIN
1999,3.54816,NEBRASKA,FRANKLIN
1998,3.2256,NEBRASKA,FRANKLIN
1997,2.97696,NEBRASKA,FRANKLIN
1996,3.27264,NEBRASKA,FRANKLIN
1995,2.43936,NEBRASKA,FRANKLIN
1994,3.13824,NEBRASKA,FRANKLIN
1993,2.9568,NEBRASKA,FRANKLIN
1992,2.91648,NEBRASKA,FRANKLIN
1991,2.36544,NEBRASKA,FRANKLIN
1990,2.51328,NEBRASKA,FRANKLIN
1989,2.76192,NEBRASKA,FRANKLIN
1988,2.12352,NEBRASKA,FRANKLIN
1987,2.93664,NEBRASKA,FRANKLIN
1986,2.27808,NEBRASKA,FRANKLIN
1985,2.29152,NEBRASKA,FRANKLIN
1984,1.98912,NEBRASKA,FRANKLIN
1983,2.06976,NEBRASKA,FRANKLIN
1982,2.70816,NEBRASKA,FRANKLIN
1981,2.76192,NEBRASKA,FRANKLIN
1980,2.352,NEBRASKA,FRANKLIN
2021,3.46752,NEBRASKA,FURNAS
2020,3.17856,NEBRASKA,FURNAS
2017,3.42048,NEBRASKA,FURNAS
2016,3.83712,NEBRASKA,FURNAS
2015,3.88416,NEBRASKA,FURNAS
2014,3.21216,NEBRASKA,FURNAS
2013,2.36544,NEBRASKA,FURNAS
2012,2.51328,NEBRASKA,FURNAS
2011,3.73632,NEBRASKA,FURNAS
2010,3.61536,NEBRASKA,FURNAS
2009,3.9648,NEBRASKA,FURNAS
2008,3.3264,NEBRASKA,FURNAS
2007,3.37344,NEBRASKA,FURNAS
2006,3.2592,NEBRASKA,FURNAS
2005,3.31968,NEBRASKA,FURNAS
2004,2.92992,NEBRASKA,FURNAS
2003,3.15168,NEBRASKA,FURNAS
2002,2.77536,NEBRASKA,FURNAS
2001,3.38016,NEBRASKA,FURNAS
2000,2.71488,NEBRASKA,FURNAS
1999,3.33312,NEBRASKA,FURNAS
1998,3.24576,NEBRASKA,FURNAS
1997,3.17184,NEBRASKA,FURNAS
1996,3.44736,NEBRASKA,FURNAS
1995,2.52672,NEBRASKA,FURNAS
1994,3.36672,NEBRASKA,FURNAS
1993,3.192,NEBRASKA,FURNAS
1992,3.31296,NEBRASKA,FURNAS
1991,2.688,NEBRASKA,FURNAS
1990,2.51328,NEBRASKA,FURNAS
1989,2.14368,NEBRASKA,FURNAS
1988,1.67328,NEBRASKA,FURNAS
1987,2.09664,NEBRASKA,FURNAS
1986,2.10336,NEBRASKA,FURNAS
1985,2.3184,NEBRASKA,FURNAS
1984,2.06976,NEBRASKA,FURNAS
1983,1.8144,NEBRASKA,FURNAS
1982,2.33184,NEBRASKA,FURNAS
1981,2.74176,NEBRASKA,FURNAS
1980,2.6208,NEBRASKA,FURNAS
2021,5.0736,NEBRASKA,GOSPER
2020,4.71744,NEBRASKA,GOSPER
2019,4.39488,NEBRASKA,GOSPER
2018,4.48896,NEBRASKA,GOSPER
2016,4.51584,NEBRASKA,GOSPER
2015,4.27392,NEBRASKA,GOSPER
2014,3.88416,NEBRASKA,GOSPER
2013,3.68928,NEBRASKA,GOSPER
2012,3.40704,NEBRASKA,GOSPER
2011,4.1664,NEBRASKA,GOSPER
2010,3.88416,NEBRASKA,GOSPER
2009,4.2,NEBRASKA,GOSPER
2008,3.6288,NEBRASKA,GOSPER
2007,3.7968,NEBRASKA,GOSPER
2006,4.04544,NEBRASKA,GOSPER
2005,3.75648,NEBRASKA,GOSPER
2004,3.38688,NEBRASKA,GOSPER
2003,3.70944,NEBRASKA,GOSPER
2002,3.29952,NEBRASKA,GOSPER
2001,3.63552,NEBRASKA,GOSPER
2000,3.37344,NEBRASKA,GOSPER
1999,3.62208,NEBRASKA,GOSPER
1998,3.0576,NEBRASKA,GOSPER
1997,2.84256,NEBRASKA,GOSPER
1996,3.68928,NEBRASKA,GOSPER
1995,2.87616,NEBRASKA,GOSPER
1994,3.21216,NEBRASKA,GOSPER
1993,2.90304,NEBRASKA,GOSPER
1992,2.64768,NEBRASKA,GOSPER
1991,2.76864,NEBRASKA,GOSPER
1990,2.70816,NEBRASKA,GOSPER
1989,2.30496,NEBRASKA,GOSPER
1988,2.44608,NEBRASKA,GOSPER
1987,2.67456,NEBRASKA,GOSPER
1986,2.37216,NEBRASKA,GOSPER
1985,2.21088,NEBRASKA,GOSPER
1984,2.09664,NEBRASKA,GOSPER
1983,2.10336,NEBRASKA,GOSPER
1982,2.27808,NEBRASKA,GOSPER
1981,2.8224,NEBRASKA,GOSPER
1980,2.688,NEBRASKA,GOSPER
2021,4.81824,NEBRASKA,HARLAN
2020,3.95136,NEBRASKA,HARLAN
2018,4.44864,NEBRASKA,HARLAN
2016,4.39488,NEBRASKA,HARLAN
2015,4.0992,NEBRASKA,HARLAN
2014,3.64896,NEBRASKA,HARLAN
2013,2.80224,NEBRASKA,HARLAN
2012,3.2256,NEBRASKA,HARLAN
2011,4.24032,NEBRASKA,HARLAN
2010,3.864,NEBRASKA,HARLAN
2009,3.9648,NEBRASKA,HARLAN
2008,3.696,NEBRASKA,HARLAN
2007,3.85056,NEBRASKA,HARLAN
2006,3.696,NEBRASKA,HARLAN
2005,3.7632,NEBRASKA,HARLAN
2004,3.34656,NEBRASKA,HARLAN
2003,3.50112,NEBRASKA,HARLAN
2002,2.97024,NEBRASKA,HARLAN
2001,3.60864,NEBRASKA,HARLAN
2000,3.13152,NEBRASKA,HARLAN
1999,3.54816,NEBRASKA,HARLAN
1998,3.42048,NEBRASKA,HARLAN
1997,3.37344,NEBRASKA,HARLAN
1996,3.27936,NEBRASKA,HARLAN
1995,2.39232,NEBRASKA,HARLAN
1994,3.3264,NEBRASKA,HARLAN
1993,3.13824,NEBRASKA,HARLAN
1992,2.45952,NEBRASKA,HARLAN
1991,2.47296,NEBRASKA,HARLAN
1990,2.84256,NEBRASKA,HARLAN
1989,2.49984,NEBRASKA,HARLAN
1988,2.39904,NEBRASKA,HARLAN
1987,2.89632,NEBRASKA,HARLAN
1986,2.37888,NEBRASKA,HARLAN
1985,2.2176,NEBRASKA,HARLAN
1984,1.90176,NEBRASKA,HARLAN
1983,1.99584,NEBRASKA,HARLAN
1982,2.23776,NEBRASKA,HARLAN
1981,2.52672,NEBRASKA,HARLAN
1980,2.5872,NEBRASKA,HARLAN
2020,4.26048,NEBRASKA,KEARNEY
2019,4.2672,NEBRASKA,KEARNEY
2018,4.27392,NEBRASKA,KEARNEY
2017,4.55616,NEBRASKA,KEARNEY
2016,4.40832,NEBRASKA,KEARNEY
2015,4.38144,NEBRASKA,KEARNEY
2014,3.92448,NEBRASKA,KEARNEY
2013,3.88416,NEBRASKA,KEARNEY
2012,4.1664,NEBRASKA,KEARNEY
2011,4.38816,NEBRASKA,KEARNEY
2010,3.90432,NEBRASKA,KEARNEY
2009,4.2,NEBRASKA,KEARNEY
2008,3.7968,NEBRASKA,KEARNEY
2007,3.97152,NEBRASKA,KEARNEY
2006,3.81696,NEBRASKA,KEARNEY
2005,4.032,NEBRASKA,KEARNEY
2004,3.62208,NEBRASKA,KEARNEY
2003,3.54144,NEBRASKA,KEARNEY
2002,3.40032,NEBRASKA,KEARNEY
2001,3.62208,NEBRASKA,KEARNEY
2000,3.50784,NEBRASKA,KEARNEY
1999,3.54816,NEBRASKA,KEARNEY
1998,3.44736,NEBRASKA,KEARNEY
1997,3.04416,NEBRASKA,KEARNEY
1996,3.37344,NEBRASKA,KEARNEY
1995,2.8896,NEBRASKA,KEARNEY
1994,3.38016,NEBRASKA,KEARNEY
1993,2.6544,NEBRASKA,KEARNEY
1992,2.76192,NEBRASKA,KEARNEY
1991,2.81568,NEBRASKA,KEARNEY
1990,2.87616,NEBRASKA,KEARNEY
1989,2.91648,NEBRASKA,KEARNEY
1988,2.80224,NEBRASKA,KEARNEY
1987,2.97696,NEBRASKA,KEARNEY
1986,2.73504,NEBRASKA,KEARNEY
1985,2.64768,NEBRASKA,KEARNEY
1984,2.49984,NEBRASKA,KEARNEY
1983,2.4528,NEBRASKA,KEARNEY
1982,2.56704,NEBRASKA,KEARNEY
1981,2.9568,NEBRASKA,KEARNEY
1980,2.49984,NEBRASKA,KEARNEY
2021,4.89888,NEBRASKA,PHELPS
2020,4.87872,NEBRASKA,PHELPS
2019,4.52256,NEBRASKA,PHELPS
2018,4.51584,NEBRASKA,PHELPS
2017,4.44192,NEBRASKA,PHELPS
2016,4.79136,NEBRASKA,PHELPS
2015,4.71744,NEBRASKA,PHELPS
2014,4.07904,NEBRASKA,PHELPS
2013,4.11264,NEBRASKA,PHELPS
2012,4.38144,NEBRASKA,PHELPS
2011,4.54944,NEBRASKA,PHELPS
2010,4.40832,NEBRASKA,PHELPS
2009,4.2336,NEBRASKA,PHELPS
2008,3.9648,NEBRASKA,PHELPS
2007,4.15296,NEBRASKA,PHELPS
2006,3.9648,NEBRASKA,PHELPS
2005,4.05216,NEBRASKA,PHELPS
2004,3.77664,NEBRASKA,PHELPS
2003,3.95808,NEBRASKA,PHELPS
2002,3.74976,NEBRASKA,PHELPS
2001,3.8976,NEBRASKA,PHELPS
2000,3.63552,NEBRASKA,PHELPS
1999,3.74976,NEBRASKA,PHELPS
1998,3.17856,NEBRASKA,PHELPS
1997,3.1248,NEBRASKA,PHELPS
1996,3.36,NEBRASKA,PHELPS
1995,2.81568,NEBRASKA,PHELPS
1994,3.13824,NEBRASKA,PHELPS
1993,2.79552,NEBRASKA,PHELPS
1992,2.59392,NEBRASKA,PHELPS
1991,2.7216,NEBRASKA,PHELPS
1990,2.8896,NEBRASKA,PHELPS
1989,2.62752,NEBRASKA,PHELPS
1988,2.97696,NEBRASKA,PHELPS
1987,3.14496,NEBRASKA,PHELPS
1986,3.10464,NEBRASKA,PHELPS
1985,2.62752,NEBRASKA,PHELPS
1984,2.71488,NEBRASKA,PHELPS
1983,2.50656,NEBRASKA,PHELPS
1982,2.76192,NEBRASKA,PHELPS
1981,2.58048,NEBRASKA,PHELPS
1980,2.33184,NEBRASKA,PHELPS
2020,3.36672,NEBRASKA,WEBSTER
2019,3.64896,NEBRASKA,WEBSTER
2018,3.60864,NEBRASKA,WEBSTER
2017,3.66912,NEBRASKA,WEBSTER
2016,3.6624,NEBRASKA,WEBSTER
2015,3.13824,NEBRASKA,WEBSTER
2014,3.09792,NEBRASKA,WEBSTER
2013,2.79552,NEBRASKA,WEBSTER
2012,2.63424,NEBRASKA,WEBSTER
2011,3.91776,NEBRASKA,WEBSTER
2010,3.4944,NEBRASKA,WEBSTER
2009,3.2256,NEBRASKA,WEBSTER
2008,3.6624,NEBRASKA,WEBSTER
2007,3.53472,NEBRASKA,WEBSTER
2006,3.1584,NEBRASKA,WEBSTER
2005,3.64896,NEBRASKA,WEBSTER
2004,3.0576,NEBRASKA,WEBSTER
2003,2.82912,NEBRASKA,WEBSTER
2002,2.37216,NEBRASKA,WEBSTER
2001,3.24576,NEBRASKA,WEBSTER
2000,2.50656,NEBRASKA,WEBSTER
1999,2.87616,NEBRASKA,WEBSTER
1998,3.00384,NEBRASKA,WEBSTER
1997,2.856,NEBRASKA,WEBSTER
1996,3.20544,NEBRASKA,WEBSTER
1995,2.35872,NEBRASKA,WEBSTER
1994,2.92992,NEBRASKA,WEBSTER
1993,2.688,NEBRASKA,WEBSTER
1992,3.17856,NEBRASKA,WEBSTER
1991,2.14368,NEBRASKA,WEBSTER
1990,2.27136,NEBRASKA,WEBSTER
1989,2.2512,NEBRASKA,WEBSTER
1988,2.02944,NEBRASKA,WEBSTER
1987,2.43264,NEBRASKA,WEBSTER
1986,1.9488,NEBRASKA,WEBSTER
1985,2.22432,NEBRASKA,WEBSTER
1984,1.76736,NEBRASKA,WEBSTER
1983,1.87488,NEBRASKA,WEBSTER
1982,2.12352,NEBRASKA,WEBSTER
1981,2.57376,NEBRASKA,WEBSTER
1980,2.33184,NEBRASKA,WEBSTER
2019,3.5616,NEBRASKA,OTHER (COMBINED) COUNTIES
2018,4.15296,NEBRASKA,OTHER (COMBINED) COUNTIES
2017,4.04544,NEBRASKA,OTHER (COMBINED) COUNTIES
2021,4.704,NEBRASKA,CLAY
2020,4.69728,NEBRASKA,CLAY
2018,4.368,NEBRASKA,CLAY
2017,4.40832,NEBRASKA,CLAY
2016,4.41504,NEBRASKA,CLAY
2015,4.3344,NEBRASKA,CLAY
2014,4.0656,NEBRASKA,CLAY
2013,2.92992,NEBRASKA,CLAY
2012,3.66912,NEBRASKA,CLAY
2011,4.38816,NEBRASKA,CLAY
2010,3.97824,NEBRASKA,CLAY
2009,3.696,NEBRASKA,CLAY
2008,3.9984,NEBRASKA,CLAY
2007,3.36672,NEBRASKA,CLAY
2006,3.7632,NEBRASKA,CLAY
2005,4.05888,NEBRASKA,CLAY
2004,3.34656,NEBRASKA,CLAY
2003,3.27264,NEBRASKA,CLAY
2002,3.06432,NEBRASKA,CLAY
2001,3.33984,NEBRASKA,CLAY
2000,3.00384,NEBRASKA,CLAY
1999,3.31296,NEBRASKA,CLAY
1998,3.192,NEBRASKA,CLAY
1997,3.38016,NEBRASKA,CLAY
1996,3.528,NEBRASKA,CLAY
1995,2.58048,NEBRASKA,CLAY
1994,3.21888,NEBRASKA,CLAY
1993,3.024,NEBRASKA,CLAY
1992,2.40576,NEBRASKA,CLAY
1991,2.70816,NEBRASKA,CLAY
1990,2.7552,NEBRASKA,CLAY
1989,3.00384,NEBRASKA,CLAY
1988,2.37888,NEBRASKA,CLAY
1987,2.86944,NEBRASKA,CLAY
1986,3.03744,NEBRASKA,CLAY
1985,2.61408,NEBRASKA,CLAY
1984,2.46624,NEBRASKA,CLAY
1983,2.76192,NEBRASKA,CLAY
1982,2.68128,NEBRASKA,CLAY
1981,3.03744,NEBRASKA,CLAY
1980,2.80224,NEBRASKA,CLAY
2020,4.58976,NEBRASKA,FILLMORE
2019,4.2,NEBRASKA,FILLMORE
2018,4.15296,NEBRASKA,FILLMORE
2017,4.32096,NEBRASKA,FILLMORE
2016,4.44192,NEBRASKA,FILLMORE
2015,4.18656,NEBRASKA,FILLMORE
2014,4.12608,NEBRASKA,FILLMORE
2013,3.87744,NEBRASKA,FILLMORE
2012,3.52128,NEBRASKA,FILLMORE
2011,4.28736,NEBRASKA,FILLMORE
2010,3.68256,NEBRASKA,FILLMORE
2009,3.696,NEBRASKA,FILLMORE
2008,3.7968,NEBRASKA,FILLMORE
2007,3.4944,NEBRASKA,FILLMORE
2006,3.41376,NEBRASKA,FILLMORE
2005,3.8976,NEBRASKA,FILLMORE
2004,3.36,NEBRASKA,FILLMORE
2003,3.08448,NEBRASKA,FILLMORE
2002,2.84256,NEBRASKA,FILLMORE
2001,3.23232,NEBRASKA,FILLMORE
2000,2.856,NEBRASKA,FILLMORE
1999,3.36,NEBRASKA,FILLMORE
1998,3.35328,NEBRASKA,FILLMORE
1997,3.2592,NEBRASKA,FILLMORE
1996,3.36,NEBRASKA,FILLMORE
1995,2.62752,NEBRASKA,FILLMORE
1994,3.36,NEBRASKA,FILLMORE
1993,2.54016,NEBRASKA,FILLMORE
1992,3.06432,NEBRASKA,FILLMORE
1991,2.25792,NEBRASKA,FILLMORE
1990,2.46624,NEBRASKA,FILLMORE
1989,2.96352,NEBRASKA,FILLMORE
1988,2.50656,NEBRASKA,FILLMORE
1987,2.7888,NEBRASKA,FILLMORE
1986,2.99712,NEBRASKA,FILLMORE
1985,2.56704,NEBRASKA,FILLMORE
1984,2.12352,NEBRASKA,FILLMORE
1983,2.52672,NEBRASKA,FILLMORE
1982,2.6544,NEBRASKA,FILLMORE
1981,3.01056,NEBRASKA,FILLMORE
1980,2.67456,NEBRASKA,FILLMORE
2021,3.44064,NEBRASKA,GAGE
2020,3.23904,NEBRASKA,GAGE
2019,3.7632,NEBRASKA,GAGE
2018,3.43392,NEBRASKA,GAGE
2017,3.192,NEBRASKA,GAGE
2016,3.57504,NEBRASKA,GAGE
2015,3.14496,NEBRASKA,GAGE
2014,3.21216,NEBRASKA,GAGE
2013,3.4944,NEBRASKA,GAGE
2012,2.19072,NEBRASKA,GAGE
2011,3.1248,NEBRASKA,GAGE
2010,2.8224,NEBRASKA,GAGE
2009,3.1248,NEBRASKA,GAGE
2008,2.5536,NEBRASKA,GAGE
2007,2.72832,NEBRASKA,GAGE
2006,3.08448,NEBRASKA,GAGE
2005,3.1584,NEBRASKA,GAGE
2004,2.97024,NEBRASKA,GAGE
2003,2.13024,NEBRASKA,GAGE
2002,1.88832,NEBRASKA,GAGE
2001,2.67456,NEBRASKA,GAGE
2000,1.69344,NEBRASKA,GAGE
1999,2.36544,NEBRASKA,GAGE
1998,2.53344,NEBRASKA,GAGE
1997,2.4528,NEBRASKA,GAGE
1996,3.13152,NEBRASKA,GAGE
1995,2.00928,NEBRASKA,GAGE
1994,2.8224,NEBRASKA,GAGE
1993,2.02944,NEBRASKA,GAGE
1992,3.0576,NEBRASKA,GAGE
1991,1.7472,NEBRASKA,GAGE
1990,1.9824,NEBRASKA,GAGE
1989,1.8144,NEBRASKA,GAGE
1988,1.8144,NEBRASKA,GAGE
1987,2.2848,NEBRASKA,GAGE
1986,2.76864,NEBRASKA,GAGE
1985,2.52,NEBRASKA,GAGE
1984,1.33056,NEBRASKA,GAGE
1983,1.52544,NEBRASKA,GAGE
1982,2.19072,NEBRASKA,GAGE
1981,2.688,NEBRASKA,GAGE
1980,1.85472,NEBRASKA,GAGE
2020,3.94464,NEBRASKA,JEFFERSON
2019,4.09248,NEBRASKA,JEFFERSON
2018,3.68928,NEBRASKA,JEFFERSON
2017,3.33984,NEBRASKA,JEFFERSON
2016,3.91776,NEBRASKA,JEFFERSON
2015,3.38016,NEBRASKA,JEFFERSON
2014,3.4272,NEBRASKA,JEFFERSON
2013,3.52128,NEBRASKA,JEFFERSON
2012,2.57376,NEBRASKA,JEFFERSON
2011,3.44736,NEBRASKA,JEFFERSON
2010,2.90976,NEBRASKA,JEFFERSON
2009,3.2256,NEBRASKA,JEFFERSON
2008,3.2592,NEBRASKA,JEFFERSON
2007,3.3264,NEBRASKA,JEFFERSON
2006,3.21888,NEBRASKA,JEFFERSON
2005,3.40704,NEBRASKA,JEFFERSON
2004,2.94336,NEBRASKA,JEFFERSON
2003,2.57376,NEBRASKA,JEFFERSON
2002,2.12352,NEBRASKA,JEFFERSON
2001,2.70816,NEBRASKA,JEFFERSON
2000,1.92864,NEBRASKA,JEFFERSON
1999,2.76192,NEBRASKA,JEFFERSON
1998,2.8224,NEBRASKA,JEFFERSON
1997,2.72832,NEBRASKA,JEFFERSON
1996,2.97024,NEBRASKA,JEFFERSON
1995,2.33856,NEBRASKA,JEFFERSON
1994,3.25248,NEBRASKA,JEFFERSON
1993,2.1168,NEBRASKA,JEFFERSON
1992,3.25248,NEBRASKA,JEFFERSON
1991,1.83456,NEBRASKA,JEFFERSON
1990,2.14368,NEBRASKA,JEFFERSON
1989,2.24448,NEBRASKA,JEFFERSON
1988,2.00256,NEBRASKA,JEFFERSON
1987,2.40576,NEBRASKA,JEFFERSON
1986,2.91648,NEBRASKA,JEFFERSON
1985,2.6208,NEBRASKA,JEFFERSON
1984,1.63296,NEBRASKA,JEFFERSON
1983,2.00928,NEBRASKA,JEFFERSON
1982,2.4192,NEBRASKA,JEFFERSON
1981,2.78208,NEBRASKA,JEFFERSON
1980,2.016,NEBRASKA,JEFFERSON
2020,2.98368,NEBRASKA,JOHNSON
2019,3.3264,NEBRASKA,JOHNSON
2017,3.25248,NEBRASKA,JOHNSON
2016,3.3936,NEBRASKA,JOHNSON
2015,3.07104,NEBRASKA,JOHNSON
2014,3.04416,NEBRASKA,JOHNSON
2013,3.03744,NEBRASKA,JOHNSON
2012,2.0496,NEBRASKA,JOHNSON
2011,3.01056,NEBRASKA,JOHNSON
2010,2.98368,NEBRASKA,JOHNSON
2009,3.1584,NEBRASKA,JOHNSON
2008,2.184,NEBRASKA,JOHNSON
2007,2.9904,NEBRASKA,JOHNSON
2006,2.4528,NEBRASKA,JOHNSON
2005,2.67456,NEBRASKA,JOHNSON
2004,3.024,NEBRASKA,JOHNSON
2003,2.37216,NEBRASKA,JOHNSON
2002,1.512,NEBRASKA,JOHNSON
2001,2.688,NEBRASKA,JOHNSON
2000,1.5792,NEBRASKA,JOHNSON
1999,2.2848,NEBRASKA,JOHNSON
1998,2.30496,NEBRASKA,JOHNSON
1997,2.35872,NEBRASKA,JOHNSON
1996,2.7888,NEBRASKA,JOHNSON
1995,1.76064,NEBRASKA,JOHNSON
1994,2.84256,NEBRASKA,JOHNSON
1993,1.85472,NEBRASKA,JOHNSON
1992,2.5536,NEBRASKA,JOHNSON
1991,1.57248,NEBRASKA,JOHNSON
1990,1.84128,NEBRASKA,JOHNSON
1989,1.70016,NEBRASKA,JOHNSON
1988,1.5792,NEBRASKA,JOHNSON
1987,2.1504,NEBRASKA,JOHNSON
1986,2.43264,NEBRASKA,JOHNSON
1985,2.47296,NEBRASKA,JOHNSON
1984,1.50528,NEBRASKA,JOHNSON
1983,1.43808,NEBRASKA,JOHNSON
1982,2.184,NEBRASKA,JOHNSON
1981,2.56704,NEBRASKA,JOHNSON
1980,1.65984,NEBRASKA,JOHNSON
2021,4.17984,NEBRASKA,NEMAHA
2020,3.50784,NEBRASKA,NEMAHA
2019,3.5616,NEBRASKA,NEMAHA
2018,3.27936,NEBRASKA,NEMAHA
2017,3.64224,NEBRASKA,NEMAHA
2016,3.68928,NEBRASKA,NEMAHA
2015,3.31296,NEBRASKA,NEMAHA
2014,3.20544,NEBRASKA,NEMAHA
2013,3.43392,NEBRASKA,NEMAHA
2012,2.41248,NEBRASKA,NEMAHA
2011,3.21888,NEBRASKA,NEMAHA
2010,2.97696,NEBRASKA,NEMAHA
2009,3.4944,NEBRASKA,NEMAHA
2008,2.4528,NEBRASKA,NEMAHA
2007,3.44736,NEBRASKA,NEMAHA
2006,2.3856,NEBRASKA,NEMAHA
2005,3.04416,NEBRASKA,NEMAHA
2004,3.17184,NEBRASKA,NEMAHA
2003,2.56704,NEBRASKA,NEMAHA
2002,1.50528,NEBRASKA,NEMAHA
2001,2.97024,NEBRASKA,NEMAHA
2000,2.16384,NEBRASKA,NEMAHA
1999,2.16384,NEBRASKA,NEMAHA
1998,2.29152,NEBRASKA,NEMAHA
1997,2.56032,NEBRASKA,NEMAHA
1996,2.89632,NEBRASKA,NEMAHA
1995,2.15712,NEBRASKA,NEMAHA
